time,open,high,low,close,volume,Dividends,Stock Splits,rsi,macd,bollinger_hband,bollinger_lband,atr,target,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2025-02-27,173.08594510447406,173.65297546387492,167.06737815788244,167.6244659423828,39991000,0.0,0.0,27.47630245934151,-5.073905770310773,205.42933515005444,166.29905077523853,4.721953753894531,169.39520263671875,171.83248901367188,174.5084991455078,178.318603515625,178.72645568847656,183.60101318359375
2025-02-28,167.80351036476668,169.7234897370402,165.90344649975822,169.39520263671875,48130600,0.0,0.0,30.78621937130248,-5.468738373029311,204.06044445985742,164.62483386045506,4.657531574136493,166.14219665527344,167.6244659423828,171.83248901367188,174.5084991455078,178.318603515625,178.72645568847656
2025-03-03,171.0366301036563,172.46915017235435,165.06780660374991,166.14219665527344,40770500,0.0,0.0,28.236655117902387,-5.9752574036160695,201.7933883266827,163.21011966892274,4.853518145169916,170.03189086914062,169.39520263671875,167.6244659423828,171.83248901367188,174.5084991455078,178.318603515625
2025-03-04,165.37621562667857,172.38957139478455,164.93849945595062,170.03189086914062,45388000,0.0,0.0,35.15210973515964,-5.993719699367091,199.2051059162844,162.78315091965308,5.039057701860203,172.12098693847656,166.14219665527344,169.39520263671875,167.6244659423828,171.83248901367188,174.5084991455078
2025-03-05,169.6339770163835,172.87703249017144,168.18155654289944,172.12098693847656,30954900,0.0,0.0,38.575730840551685,-5.773228424702296,194.10447451956165,164.56511776559458,5.0145161479610465,171.4544677734375,170.03189086914062,166.14219665527344,169.39520263671875,167.6244659423828,171.83248901367188
2025-03-06,169.64391728856972,173.9016770030345,169.61407438427003,171.4544677734375,28302000,0.0,0.0,37.88844788892463,-5.587856693618164,192.63128677294696,164.15016616894758,4.962593753018434,172.95663452148438,172.12098693847656,170.03189086914062,166.14219665527344,169.39520263671875,167.6244659423828
2025-03-07,170.37013789304362,174.06086763553722,169.38529158828385,172.95663452148438,27385800,0.0,0.0,40.46298212834448,-5.2591121871568305,190.7654089009885,164.25126285194122,4.94209248832093,165.1981658935547,171.4544677734375,172.12098693847656,170.03189086914062,166.14219665527344,169.39520263671875
2025-03-10,167.57848498247546,167.77768707285077,163.02700292073365,165.1981658935547,43604000,0.2,0.0,32.88197744942113,-5.56052510327234,190.43983217404724,162.65896085573792,5.298345282065916,163.37557983398438,172.95663452148438,171.4544677734375,172.12098693847656,170.03189086914062,166.14219665527344
2025-03-11,164.24206639490993,166.074610170201,160.71639599552714,163.37557983398438,39587400,0.0,0.0,31.393947984040366,-5.878698496966479,189.82130527730945,161.0649373984718,5.302621631537912,166.43313598632812,165.1981658935547,172.95663452148438,171.4544677734375,172.12098693847656,170.03189086914062
2025-03-12,165.9052839213103,166.96098805134596,162.86763464348198,166.43313598632812,28372400,0.0,0.0,36.5790513509349,-5.817078317514614,188.82501439289268,160.26883631511515,5.216245329846918,162.10076904296875,163.37557983398438,165.1981658935547,172.95663452148438,171.4544677734375,172.12098693847656
